Date Time,Consumption [kW],Generator [kW],Heater [KW],Office [kW],AC [kW],Motor pump [kW],Solar [kW],temperature
1574275135,0.453913229,0.0152635,0.02112525,0.0427592,0.1267318,0.030372067,0.015293166,36.5211
1574275136,0.450824659,0.0187621,0.02119395,0.0427936,0.126389467,0.030475667,0.018798566,36.5211
1574275137,0.433926278,0.034986,0.0212283,0.0428108,0.126663333,0.030423867,0.035054,36.5211
1574275138,0.424962327,0.04162305,0.0212283,0.0427936,0.12585885,0.030389333,0.04170395,36.5211
1574275139,0.415678867,0.05145,0.0212283,0.0428108,0.12544805,0.030492933,0.05155,36.5211
1574275140,0.389266272,0.07547715,0.02119395,0.0427936,0.125071483,0.030320267,0.07562385,36.5211
1574275141,0.40293408,0.06309485,0.02105655,0.0427764,0.1246778,0.0303548,0.063217484,36.5211
1574275142,0.543321994,0.07979895,0.021451575,0.0427936,0.125054367,0.030389333,0.07995405,36.5211
1574275143,1.157166327,0.07753515,0.021898125,0.0426732,0.124352583,0.0300958,0.07768585,36.5211
1574275144,2.0790156,0.0673995,0.022207275,0.0427764,0.0402584,0.029526,0.0675305,36.5211
1574275145,1.651497216,0.0686343,0.0222588,0.042656,0.00528905,0.029750467,0.0687677,36.5211
1574275146,1.281632131,0.06875435,0.0222588,0.0425356,0.005408867,0.029871333,0.068887984,36.5211
1574275147,2.460542698,0.07252735,0.0212283,0.0427592,0.00559715,0.0299404,0.072668316,36.5211
1574275148,1.544160547,0.07945595,0.021073725,0.0430688,0.005135,0.0299404,0.079610384,36.5211
1574275149,0.619861719,0.05969915,0.021297,0.0430516,0.005169233,0.029905867,0.059815184,36.5211
1574275150,0.624707578,0.04443565,0.02126265,0.0430344,0.005152117,0.029854067,0.044522016,36.5211
1574275151,0.651049171,0.0787528,0.0212283,0.0430172,0.04565015,0.029871333,0.078905866,36.5211
1574275152,0.620394231,0.06666205,0.0212283,0.0430516,0.0055458,0.029923133,0.066791616,36.5211
1574275153,1.112861328,0.0647584,0.02105655,0.0432064,0.004912483,0.029595067,0.064884266,36.5211
1574275154,1.177650288,0.0911351,0.020970675,0.0432236,0.004861133,0.029698667,0.091312234,36.5211
1574275155,0.907276195,0.1202558,0.0210222,0.0431548,0.004963833,0.029767733,0.120489534,36.5211
1574275156,0.779828324,0.1318149,0.02112525,0.0431204,0.0050323,0.029802267,0.1320711,36.5211
1574275157,0.826636128,0.12092465,0.0210909,0.0431032,0.01976975,0.0298886,0.121159684,36.5211
1574275158,1.086643987,0.12973975,0.021039375,0.0432752,0.004895367,0.0297332,0.129991916,36.5211
1574275159,1.422907564,0.1426537,0.0209535,0.0434644,0.004809783,0.028524533,0.142930966,36.5211
1574275160,0.615459619,0.14610085,0.0210222,0.043086,0.01648335,0.029698667,0.146384816,36.5211
1574275161,0.518400432,0.13656545,0.0507693,0.0430688,0.005169233,0.029785,0.136830884,36.5211
1574275162,0.597904474,0.1130528,0.1075842,0.043086,0.005528683,0.029612333,0.113272534,36.5211
1574275163,0.923322557,0.10590125,0.424514475,0.0432924,0.004861133,0.029595067,0.106107084,36.5211
1574275164,0.983673917,0.1309917,0.5180667,0.043344,0.00477555,0.029560533,0.1312463,36.5211
1574275165,0.994963172,0.1217993,0.5134638,0.0433268,0.004809783,0.0296296,0.122036034,36.5211
1574275166,0.912104304,0.15021685,0.463845225,0.0432408,0.0048269,0.029646867,0.150508816,36.5211
1574275167,0.700750292,0.22265845,0.327819225,0.0431892,0.0053404,0.0295778,0.223091216,36.5211
1574275168,0.374231683,0.24169495,0.021005025,0.0430172,0.005152117,0.0296296,0.242164716,36.5211
1574275169,0.349878135,0.2659279,0.021039375,0.043,0.005152117,0.029785,0.266444766,36.5211
1574275170,0.400147268,0.21363755,0.02098785,0.0429828,0.005152117,0.029612333,0.214052784,36.5211
1574275171,0.496620691,0.1211133,0.02098785,0.0429484,0.005152117,0.029715933,0.1213487,36.5211
1574275172,0.444541018,0.1711913,0.0210222,0.0429828,0.005562917,0.029698667,0.171524034,36.5211
1574275173,0.434583043,0.1816871,0.02098785,0.0429656,0.005169233,0.0296814,0.182040234,36.5211
1574275174,0.424199059,0.1911196,0.021005025,0.0429828,0.005152117,0.029612333,0.191491066,36.5211
1574275175,0.382450118,0.23377165,0.0210222,0.0429828,0.005152117,0.0296814,0.234226016,36.5211
1574275176,0.591620832,0.05818995,0.050099475,0.0429828,0.005135,0.029785,0.05830305,36.5211
1574275177,0.653179219,0.05455415,0.10638195,0.043,0.00549445,0.0296814,0.054660184,36.5211
1574275178,0.992602368,0.047677,0.440178075,0.0431892,0.004844017,0.029508733,0.047769666,36.5211
1574275179,1.061083411,0.0500094,0.514580175,0.0431204,0.00477555,0.029387867,0.0501066,36.5211
1574275180,1.096371206,0.0468195,0.5129142,0.0432408,0.02942355,0.029456933,0.0469105,37.76916
1574275181,1.055563037,0.05352515,0.511626075,0.043344,0.004792667,0.029405133,0.053629184,37.76916
1574275182,1.000856304,0.06206585,0.482565975,0.0432408,0.004809783,0.0294742,0.062186484,37.76916
1574275183,0.983212406,0.07355635,0.46183575,0.0432924,0.0048269,0.029284267,0.073699316,37.76916
1574275184,0.635393318,0.06992055,0.107429625,0.0430516,0.00508365,0.0294742,0.07005645,37.76916
1574275185,0.553794729,0.056252,0.020936325,0.0429828,0.005152117,0.029491467,0.056361334,37.76916
1574275186,0.527115878,0.09036335,0.020901975,0.0429656,0.005152117,0.029560533,0.090538984,37.76916
1574275187,0.48987554,0.11992995,0.020867625,0.043086,0.005152117,0.029405133,0.12016305,37.76916
1574275188,0.40957273,0.19799675,0.020867625,0.0430516,0.005152117,0.029439667,0.198381584,37.76916
1574275189,0.442588474,0.1649144,0.02078175,0.043,0.005152117,0.0293706,0.165234934,37.76916
1574275190,0.348014343,0.272342,0.029180325,0.0430344,0.005169233,0.029526,0.272871334,37.76916
1574275191,0.621867514,0.0899346,0.112272975,0.0431032,0.005100767,0.029646867,0.0901094,37.76916
1574275192,0.62128175,0.093639,0.116360625,0.0431032,0.00508365,0.029560533,0.093821,37.76916
1574275193,0.547777344,0.1122639,0.063839475,0.0431032,0.005152117,0.029767733,0.1124821,37.76916
1574275194,0.525979853,0.2625322,0.127146525,0.0431032,0.058624583,0.029698667,0.263042466,37.76916
1574275195,0.998744007,0.1393266,0.363302775,0.043172,0.1473745,0.029595067,0.1395974,37.76916
1574275196,1.019511975,0.21548975,0.466455825,0.043172,0.141126917,0.029508733,0.215908584,37.76916
1574275197,0.895933689,0.12703005,0.25546095,0.0430516,0.140014333,0.0297332,0.12727695,37.76916
1574275198,0.692176848,0.0937762,0.021211125,0.0429828,0.139483717,0.029974933,0.093958466,37.76916
1574275199,0.698815498,0.08878555,0.0211596,0.043,0.139381017,0.029819533,0.088958116,37.76916
1574275200,0.689798294,0.09636585,0.021108075,0.0429484,0.138251317,0.029750467,0.09655315,37.76916
1574275201,0.691875091,0.09375905,0.02112525,0.043,0.137857633,0.029715933,0.093941284,37.76916
1574275202,0.69846049,0.09955575,0.02112525,0.0429828,0.137583767,0.029802267,0.09974925,37.76916
1574275203,0.87287592,0.09427355,0.089997,0.0430344,0.13684775,0.029405133,0.094456784,37.76916
1574275204,0.89950152,0.0855099,0.1045614,0.0430516,0.1329965,0.029526,0.0856761,37.76916
1574275205,1.292566378,0.08230285,0.5147691,0.043258,0.130497467,0.029197933,0.082462816,37.76916
1574275206,1.287986774,0.08240575,0.51342945,0.0432408,0.129128133,0.0291634,0.082565916,37.76916
1574275207,1.279005072,0.0817712,0.5118837,0.043258,0.12811825,0.0291634,0.081930134,37.76916
1574275208,1.274727226,0.0817712,0.510801675,0.0432064,0.12770745,0.0290598,0.081930134,37.76916
1574275209,1.26874534,0.0830403,0.509393325,0.0432236,0.126902967,0.029077067,0.0832017,37.76916
1574275210,1.237912896,0.0901061,0.489642075,0.0431892,0.126286767,0.0291634,0.090281234,37.76916
1574275211,1.348906147,0.09008895,0.45963735,0.0431204,0.1258075,0.029232467,0.09026405,37.76916
1574275212,1.325706375,0.0927129,0.18428775,0.042914,0.125773267,0.0294224,0.0928931,37.76916
1574275213,1.563774739,0.1010478,0.022619475,0.0426044,0.126030017,0.029456933,0.1012442,37.76916
1574275214,1.587737779,0.09454795,0.02263665,0.0426732,0.125482283,0.029405133,0.094731716,37.76916
1574275215,1.505517926,0.08542415,0.02263665,0.0426044,0.125054367,0.029698667,0.085590184,37.76916
1574275216,1.448698896,0.08333185,0.022619475,0.0426388,0.124746267,0.029802267,0.083493816,37.76916
1574275217,1.450935446,0.0814282,0.02263665,0.042656,0.124540867,0.0299404,0.081586466,37.76916
1574275218,1.465260019,0.076146,0.030829125,0.0426732,0.1062945,0.0296814,0.076294,37.76916
1574275219,1.4688456,0.0754943,0.1139046,0.042742,0.005357517,0.0295778,0.075641034,37.76916
1574275220,1.531486761,0.07160125,0.118971225,0.0427936,0.0053404,0.029353333,0.071740416,37.76916
1574275221,2.401274112,0.0656159,0.162423975,0.0427592,0.005323283,0.029767733,0.065743434,37.76916
1574275222,3.61399919,0.0645526,0.554357475,0.042914,0.004998067,0.029526,0.064678066,37.76916
1574275223,2.872316477,0.064141,0.64519605,0.0429312,0.005374633,0.0293188,0.064265666,37.76916
1574275224,1.9902991,0.0642439,0.60885375,0.0429312,0.004998067,0.029197933,0.064368766,37.76916
1574275225,1.970099146,0.06498135,0.5855301,0.0428796,0.0050323,0.029128867,0.06510765,37.76916
1574275226,1.558520621,0.06271755,0.178637175,0.0426044,0.005357517,0.0292152,0.06283945,37.76916
1574275227,1.546698855,0.0574182,0.160809525,0.0425872,0.0053404,0.029336067,0.0575298,37.76916
1574275228,1.550373188,0.05177585,0.16031145,0.0425356,0.005734083,0.029301533,0.051876484,37.76916
1574275229,1.572401434,0.04916905,0.16024275,0.0425184,0.005357517,0.029249733,0.049264616,37.76916
1574275230,1.5598164,0.04783135,0.168194775,0.0424668,0.0053404,0.029267,0.047924316,37.76916
1574275231,3.132626093,0.0439726,0.2557701,0.0423808,0.005254817,0.029267,0.044058066,37.76916
1574275232,3.587071834,0.03987375,0.522652425,0.0426388,0.005049417,0.029249733,0.03995125,37.76916
1574275233,2.3608032,0.0372841,0.6438564,0.0428452,0.005374633,0.0291634,0.037356566,37.76916
1574275234,2.042733783,0.038073,0.641846925,0.0428108,0.004946717,0.029077067,0.038147,37.76916
1574275235,2.022196569,0.0376271,0.64066185,0.0427936,0.004963833,0.029025267,0.037700234,37.76916
1574275236,1.927977447,0.03616935,0.620721675,0.0427764,0.004946717,0.028973467,0.03623965,37.76916
1574275237,1.575259248,0.03472875,0.5941176,0.042914,0.004861133,0.029077067,0.03479625,37.76916
1574275238,0.978189044,0.0333396,0.31413075,0.0430344,0.005323283,0.029232467,0.0334044,37.71801
1574275239,0.827860906,0.03164175,0.159675975,0.0428968,0.0050323,0.029387867,0.03170325,37.71801
1574275240,0.829227686,0.02893205,0.159916425,0.0429312,0.005049417,0.029197933,0.028988284,37.71801
1574275241,0.831357734,0.02744,0.159985125,0.042914,0.0050323,0.029405133,0.027493334,37.71801
1574275242,0.873408432,0.0261366,0.2000544,0.0429312,0.004998067,0.029249733,0.0261874,37.71801
1574275243,1.068414326,0.0248332,0.237478725,0.0429484,0.0054431,0.029232467,0.024881466,37.71801
1574275244,1.731036758,0.02371845,0.603512325,0.0429312,0.00487825,0.029077067,0.02376455,37.71801
1574275245,2.079956372,0.0230153,0.64038705,0.0427248,0.005015183,0.0290598,0.023060034,37.71801
1574275246,2.05860264,0.02234645,0.628965675,0.042742,0.005015183,0.029146133,0.022389884,37.71801
1574275247,2.028160704,0.02142035,0.589463175,0.0427248,0.0050323,0.029180667,0.021461984,37.71801
1574275248,1.779619604,0.02032275,0.385046325,0.0425872,0.00559715,0.029267,0.02036225,37.71801
1574275249,1.488779299,0.0197568,0.1185075,0.0424496,0.005357517,0.029353333,0.0197952,37.71801
1574275250,1.367473065,0.02011695,0.02222445,0.0425012,0.005425983,0.029750467,0.02015605,37.71801
1574275251,1.30818673,0.02066575,0.02222445,0.0425012,0.005408867,0.029750467,0.020705916,37.71801
1574275252,0.778177536,0.02052855,0.02126265,0.0428968,0.005203467,0.029646867,0.02056845,37.71801
1574275253,0.658255834,0.01946525,0.029077275,0.043,0.005580033,0.029750467,0.019503084,37.71801
1574275254,0.75350448,0.01874495,0.113475225,0.0430172,0.00508365,0.0295778,0.018781384,37.71801
1574275255,1.341255725,0.01888215,0.1158282,0.0429828,0.005049417,0.029767733,0.01891885,37.71801
1574275256,2.467128096,0.02021985,0.1850091,0.0428452,0.005049417,0.029664133,0.02025915,37.71801
1574275257,2.536904919,0.02021985,0.26253705,0.0428796,0.04554745,0.029715933,0.02025915,37.71801
1574275258,1.238392156,0.01963675,0.49000275,0.0430516,0.015644633,0.0291634,0.019674916,37.71801
1574275259,1.473531706,0.01994545,0.60397605,0.0431376,0.004809783,0.029042533,0.019984216,37.71801
1574275260,1.93658639,0.02080295,0.53046705,0.0427248,0.005066533,0.029008,0.020843384,37.71801
1574275261,1.587613526,0.0220206,0.159572925,0.0424668,0.005374633,0.029405133,0.0220634,37.71801
1574275262,1.486098989,0.0231868,0.159229425,0.0425012,0.005357517,0.0293706,0.023231866,37.71801
1574275263,1.46573928,0.0248675,0.160191225,0.0425012,0.005768317,0.029439667,0.024915834,37.71801
1574275264,1.410606537,0.02663395,0.159813375,0.0424324,0.0053404,0.029560533,0.026685716,37.71801
1574275265,1.380448608,0.0275772,0.167782575,0.042398,0.005323283,0.029267,0.0276308,37.71801
1574275266,0.936173847,0.0270284,0.2590677,0.0427592,0.0050323,0.029353333,0.027080934,37.71801
1574275267,1.12846393,0.02690835,0.515679375,0.0902828,0.004741317,0.029284267,0.02696065,37.71801
1574275268,1.306251936,0.0265825,0.65021115,0.1347104,0.0050323,0.029249733,0.026634166,37.71801
1574275269,1.300571808,0.02512475,0.648064275,0.1353296,0.004604383,0.029232467,0.025173584,37.71801
1574275270,1.381992893,0.0229124,0.64705095,0.143362,0.004638617,0.0293188,0.022956934,37.71801
1574275271,1.498613021,0.02152325,0.608286975,0.1376344,0.153981533,0.029664133,0.021565084,37.71801
1574275272,1.571247658,0.0207172,0.558548175,0.1376688,0.308579267,0.030130333,0.020757466,37.71801
1574275273,0.947143594,0.0202027,0.041134125,0.1436716,0.1589796,0.030233933,0.020241966,37.71801
1574275274,1.078052793,0.01929375,0.02126265,0.1414184,0.203517167,0.030164867,0.01933125,37.71801
1574275275,1.644965068,0.01795605,0.022207275,0.1353124,0.212298017,0.030113067,0.01799095,37.71801
1574275276,1.616990439,0.0175959,0.02229315,0.1411948,0.140476483,0.0301994,0.0176301,37.71801
1574275277,1.59796201,0.01764735,0.0222588,0.1425708,0.139945867,0.030164867,0.01768165,37.71801
1574275278,1.596595229,0.01751015,0.02229315,0.1355532,0.144995283,0.030233933,0.017544184,37.71801
1574275279,1.679880106,0.01747585,0.0221901,0.1339364,0.26357955,0.030233933,0.017509816,37.71801
1574275280,1.654195277,0.0172186,0.062190675,0.1333344,0.244511583,0.030389333,0.017252066,37.71801
1574275281,0.955592784,0.0161553,0.08893215,0.1349512,0.15266355,0.030423867,0.0161867,37.71801
1574275282,0.971976403,0.0156065,0.12232035,0.1387352,0.152338333,0.030389333,0.015636834,37.71801
1574275283,1.083537667,0.0162925,0.22550775,0.150758,0.150335683,0.030285733,0.016324166,37.71801
1574275284,1.365112263,0.01761305,0.5121585,0.1508612,0.14865825,0.030130333,0.017647284,37.71801
1574275285,1.342249747,0.01901935,0.48945315,0.151532,0.14783665,0.030164867,0.019056316,37.71801
1574275286,1.989518083,0.0199626,0.460891125,0.1495712,0.14742585,0.028835333,0.0200014,37.71801
1574275287,2.274997766,0.0208201,0.179358525,0.14878,0.1469637,0.0283346,0.020860566,37.71801
1574275288,1.672016678,0.0209573,0.02243055,0.1466472,0.1470664,0.030268467,0.020998034,37.71801
1574275289,1.598956032,0.0206486,0.022413375,0.1328872,0.147100633,0.0304066,0.020688734,37.71801
1574275290,1.600021056,0.0195853,0.02236185,0.1334892,0.1471691,0.030337533,0.019623366,37.71801
1574275291,1.549929427,0.0182476,0.022207275,0.1512912,0.147597017,0.030268467,0.018283066,37.71801
1574275292,1.497547997,0.0191737,0.022104225,0.1366196,0.140014333,0.030337533,0.019210966,37.71801
1574275293,0.871438137,0.0204085,0.02098785,0.14319,0.134400067,0.0304066,0.020448166,37.71801
1574275294,0.882745142,0.0206829,0.021005025,0.1413668,0.132157783,0.030285733,0.0207231,37.71801
1574275295,1.602878871,0.0210259,0.0210222,0.133988,0.130702867,0.0327376,0.021066766,37.71801
1574275296,2.985439776,0.02210635,0.021005025,0.138632,0.1299155,0.037520467,0.022149316,38.16813
1574275297,2.745436618,0.02306675,0.099185625,0.1392684,0.129641633,0.036449933,0.023111584,38.16813
1574275298,1.02554711,0.02323825,0.16161675,0.1375656,0.128409233,0.030285733,0.023283416,38.16813
1574275299,1.319600236,0.02279235,0.51384165,0.1366712,0.12760475,0.030233933,0.02283665,38.16813
1574275300,1.314452621,0.0215747,0.50917005,0.1364648,0.127057017,0.030285733,0.021616634,38.16813
1574275301,1.372940189,0.01997975,0.488268075,0.07912,0.126766033,0.030320267,0.020018584,38.16813
1574275302,1.568194589,0.01864205,0.4557558,0.0427764,0.12709125,0.030285733,0.018678284,38.16813
1574275303,1.776051773,0.01764735,0.177057075,0.0423464,0.2345668,0.030337533,0.01768165,38.16813
1574275304,1.475590752,0.01720145,0.0223275,0.0423464,0.126321,0.030441133,0.017234884,38.16813
1574275305,1.478235561,0.01713285,0.0223962,0.0423636,0.125875967,0.0304584,0.01716615,38.16813
1574275306,1.535977613,0.01648115,0.022413375,0.0423636,0.172467533,0.030423867,0.016513184,38.16813
1574275307,1.421398781,0.0159838,0.02229315,0.0423636,0.1256021,0.030475667,0.016014866,38.16813
1574275308,1.388755796,0.015092,0.022241625,0.0423636,0.129470467,0.030544733,0.015121334,38.16813
1574275309,0.976396252,0.01490335,0.021279825,0.0427936,0.131935267,0.1617196,0.014932316,38.16813
1574275310,0.889525796,0.0152978,0.021073725,0.0428624,0.133082083,0.190710333,0.015327534,38.16813
1574275311,0.802424582,0.0155722,0.02105655,0.042828,0.13345865,0.091927733,0.015602466,38.16813
1574275312,0.881680118,0.015435,0.1055919,0.0428796,0.133646933,0.088802467,0.015465,38.16813
1574275313,0.86799456,0.01514345,0.09209235,0.0428796,0.1333046,0.088301733,0.015172884,38.16813
1574275314,0.877633027,0.01449175,0.1012638,0.0428968,0.133424417,0.088301733,0.014519916,38.16813
1574275315,1.233280041,0.01373715,0.451170075,0.0430516,0.133064967,0.057463467,0.01376385,38.16813
1574275316,1.255272787,0.01322265,0.482325525,0.0430516,0.133133433,0.030337533,0.01324835,38.16813
1574275317,1.291039844,0.01339415,0.4604961,0.0429828,0.1333046,0.030337533,0.013420184,38.16813
1574275318,1.019689478,0.01353135,0.10954215,0.0429312,0.131541583,0.030423867,0.01355765,38.16813
1574275319,1.487199514,0.01318835,0.022344675,0.0424496,0.128203833,0.030441133,0.013213984,38.16813
1574275320,1.569383866,0.0127253,0.022344675,0.042398,0.1265264,0.030475667,0.012750034,38.16813
1574275321,1.612499587,0.01226225,0.022275975,0.0422948,0.125294,0.030579267,0.012286084,38.16813
1574275322,1.596186969,0.0122108,0.0221901,0.0423292,0.124557983,0.030544733,0.012234534,38.16813
1574275323,1.581436387,0.01239945,0.022138575,0.0422604,0.124592217,0.0306138,0.01242355,38.16813
1574275324,1.100258544,0.0127939,0.021211125,0.042742,0.1237535,0.030527467,0.012818766,38.16813
1574275325,0.986655984,0.0128968,0.0210222,0.0427592,0.123308467,0.030492933,0.012921866,38.16813
1574275326,0.997306224,0.0126224,0.021005025,0.0428108,0.12298325,0.030389333,0.012646934,38.16813
1574275327,1.097702486,0.01315405,0.1198815,0.0428108,0.122658033,0.030337533,0.013179616,38.16813
1574275328,1.293223143,0.01390865,0.3209664,0.0429828,0.122760733,0.030337533,0.013935684,38.16813
1574275329,1.470673891,0.01366855,0.512519175,0.0430344,0.122076067,0.030389333,0.013695116,38.16813
1574275330,1.525078868,0.0138915,0.509530725,0.0430344,0.121716617,0.030389333,0.0139185,38.16813
1574275331,1.438581168,0.0139944,0.47310255,0.0429828,0.1214941,0.030320267,0.0140216,38.16813
1574275332,1.455923308,0.0148862,0.453849375,0.0429828,0.121357167,0.030268467,0.014915134,38.16813
1574275333,1.144315037,0.0160181,0.04448325,0.0429312,0.12205895,0.030268467,0.016049234,38.16813
1574275334,1.505908436,0.01740725,0.021863775,0.0425872,0.12154545,0.030441133,0.017441084,38.16813
1574275335,1.807026221,0.01785315,0.022310325,0.0423292,0.121322933,0.030544733,0.01788785,38.16813
1574275336,2.358921658,0.01860775,0.0222588,0.0422432,0.120997717,0.030700133,0.018643916,38.16813
1574275337,3.313609171,0.01973965,0.0220527,0.0422604,0.120706733,0.0305102,0.019778016,38.16813
1574275338,2.729958268,0.02076865,0.022001175,0.0422604,0.121271583,0.030821,0.020809016,38.16813
1574275339,1.380324355,0.02162615,0.02188095,0.0424496,0.12082655,0.030786467,0.021668184,38.16813
1574275340,0.938445898,0.02196915,0.021142425,0.0427592,0.120501333,0.030821,0.02201185,38.16813
1574275341,0.926819385,0.021952,0.021211125,0.0428108,0.1202617,0.030803733,0.021994666,38.16813
1574275342,1.047131597,0.02179765,0.120225,0.0427764,0.120090533,0.030838267,0.021840016,38.16813
1574275343,1.233049287,0.02176335,0.314800575,0.0428968,0.12041575,0.030734667,0.02180565,38.16813
1574275344,1.381513632,0.02183195,0.510423825,0.0430516,0.119782433,0.0306656,0.021874384,38.16813
1574275345,1.526605402,0.02179765,0.50813955,0.0429484,0.119679733,0.030907333,0.021840016,38.16813
1574275346,1.551189705,0.0216433,0.480213,0.0428452,0.11949145,0.031010933,0.021685366,38.16813
1574275347,1.277354285,0.02058,0.453437175,0.0429828,0.119268933,0.030631067,0.02062,38.16813
1574275348,0.925399354,0.02015125,0.045221775,0.0428108,0.120039183,0.030838267,0.020190416,38.16813
1574275349,1.061278665,0.01994545,0.0215031,0.0428624,0.119577033,0.030803733,0.019984216,38.16813
1574275350,1.442788013,0.01977395,0.022069875,0.04257,0.136368483,0.030890067,0.019812384,38.16813
1574275351,1.695411706,0.0208201,0.02249925,0.0423808,0.151054583,0.030821,0.020860566,38.16813
1574275352,1.668874857,0.02179765,0.022482075,0.0423808,0.119217583,0.030838267,0.021840016,38.16813
1574275353,1.629273715,0.02186625,0.02243055,0.0423808,0.119662617,0.030821,0.02190875,38.16813
1574275354,1.524049344,0.02186625,0.0222588,0.042398,0.119046417,0.030700133,0.02190875,37.99422
1574275355,1.218600461,0.02203775,0.021623325,0.0425528,0.128905617,0.030631067,0.022080584,37.99422
1574275356,1.014648365,0.02234645,0.0210909,0.0427076,0.1185158,0.030907333,0.022389884,37.99422
1574275357,1.155710794,0.0225694,0.105643425,0.0428108,0.118344633,0.0309764,0.022613266,37.99422
1574275358,0.926925888,0.0230153,0.0916458,0.0428796,0.118892367,0.030648333,0.023060034,37.99422
1574275359,0.988661779,0.02385565,0.10157295,0.042914,0.118344633,0.030648333,0.023902016,37.99422
1574275360,2.805219965,0.02416435,0.382435725,0.0428108,0.1178996,0.030786467,0.024211316,37.99422
1574275361,2.458696656,0.024353,0.482531625,0.0428624,0.1176942,0.030734667,0.024400334,37.99422
1574275362,1.388010279,0.0239414,0.4601526,0.0428796,0.11774555,0.030682867,0.023987934,37.99422
1574275363,1.055829293,0.02313535,0.108425775,0.0428108,0.155196817,0.030786467,0.023180316,37.99422
1574275364,0.907950711,0.0232897,0.021142425,0.0427936,0.11846445,0.030803733,0.023334966,37.99422
1574275365,0.885318951,0.02454165,0.02112525,0.042828,0.127279533,0.0306656,0.02458935,37.99422
1574275366,0.880064832,0.02615375,0.02112525,0.0428108,0.118276167,0.0307692,0.026204584,37.99422
1574275367,1.153722748,0.0266168,0.024165225,0.0427076,0.118036533,0.030803733,0.026668534,37.99422
1574275368,1.308772493,0.0258965,0.1628877,0.0426044,0.118498683,0.030682867,0.025946834,37.99422
1574275369,2.388458323,0.02584505,0.160946925,0.042312,0.118139233,0.030475667,0.025895284,37.99422
1574275370,4.849604535,0.02680545,0.1582848,0.0421916,0.117728433,0.030285733,0.02685755,37.99422
1574275371,5.206068068,0.0269598,0.226452375,0.0421572,0.117471683,0.030423867,0.0270122,37.99422
1574275372,5.153260627,0.0266168,0.226246275,0.0420712,0.117214933,0.0307174,0.026668534,37.99422
1574275373,5.77596241,0.0272685,0.62582265,0.042226,0.117351867,0.030423867,0.0273215,37.99422
1574275374,5.619013373,0.0282632,0.636797475,0.0422604,0.11692395,0.0303548,0.028318134,37.99422
1574275375,5.744792707,0.0276115,0.634976925,0.0423808,0.11671855,0.030475667,0.027665166,37.99422
1574275376,5.02295494,0.02673685,0.635595225,0.0426044,0.116427567,0.029526,0.026788816,37.99422
1574275377,4.546179197,0.02653105,0.536598525,0.0427248,0.116222167,0.0294224,0.026582616,37.99422
1574275378,4.343913389,0.02718275,0.33096225,0.0426904,0.116735667,0.029543267,0.027235584,37.99422
1574275379,3.886663085,0.029498,0.0203352,0.0425872,0.116085233,0.0294742,0.029555334,37.99422
1574275380,4.052931081,0.03191615,0.020352375,0.0426044,0.11589695,0.029526,0.031978184,37.99422
1574275381,3.878302647,0.0340599,0.0204726,0.0426044,0.11579425,0.0297332,0.0341261,37.99422
1574275382,2.195227469,0.0354662,0.020695875,0.0426904,0.116170817,0.030009467,0.035535134,37.99422
1574275383,0.833168275,0.0366324,0.0208161,0.0427248,0.116992417,0.030182133,0.0367036,37.99422
1574275384,0.827896406,0.0381416,0.0207474,0.0427592,0.116478917,0.030130333,0.038215734,37.99422
1574275385,0.835387075,0.03809015,0.020764575,0.0426904,0.116427567,0.030164867,0.038164184,37.99422
1574275386,2.141710013,0.03781575,0.0205413,0.0425528,0.116085233,0.029923133,0.03788925,37.99422
1574275387,3.038726477,0.03743845,0.020592825,0.0426216,0.115931183,0.029698667,0.037511216,37.99422
1574275388,3.21591097,0.03692395,0.111070725,0.042656,0.116444683,0.029750467,0.036995716,37.99422
1574275389,4.559491997,0.0359121,0.2406561,0.0426388,0.1157429,0.029456933,0.0359819,37.99422
1574275390,4.759965014,0.03469445,0.50896395,0.0427248,0.115349217,0.029301533,0.034761884,37.99422
1574275391,4.611181162,0.03284225,0.5035023,0.0426388,0.182001517,0.029560533,0.032906084,37.99422
1574275392,5.339551075,0.03318525,0.5060442,0.043,0.12924795,0.027574867,0.03324975,37.99422
1574275393,4.269734467,0.0323449,0.4827549,0.04257,0.11610235,0.029715933,0.032407766,37.99422
1574275394,1.971412675,0.03267075,0.4578168,0.0430344,0.115503267,0.0299404,0.03273425,37.99422
1574275395,1.753934774,0.0334425,0.18593655,0.0431032,0.115314983,0.029871333,0.0335075,37.99422
1574275396,1.283691178,0.03263645,0.0207474,0.0429312,0.11538345,0.029974933,0.032699884,37.99422
1574275397,0.962994701,0.032242,0.020730225,0.043,0.115366333,0.029974933,0.032304666,37.99422
1574275398,0.87594674,0.03243065,0.020833275,0.0428452,0.116222167,0.030164867,0.032493684,37.99422
1574275399,0.885656208,0.03356255,0.020798925,0.042828,0.115605967,0.030078533,0.033627784,37.99422
1574275400,0.90789746,0.03541475,0.02085045,0.0427936,0.115417683,0.0301994,0.035483584,37.99422
1574275401,0.879017558,0.03634085,0.0208161,0.0427764,0.1152294,0.030130333,0.036411484,37.99422
1574275402,0.88576271,0.03647805,0.020833275,0.0427936,0.115195167,0.0301994,0.03654895,37.99422
1574275403,2.51654521,0.03627225,0.02057565,0.042742,0.1157429,0.030527467,0.03634275,37.99422
1574275404,4.037949744,0.03500315,0.73711665,0.0428624,0.114544733,0.030113067,0.035071184,37.99422
